customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,AvgMonthlyCharges,ServiceCount,HasFamily,IsPaperlessBilling,IsAutomaticPayment,ContractDuration,ChargePerTenure,tenure_group,charge_ratio
3320-VEOYC,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,1273.3,0,1338.3999999999999,90.95,5,0,1,0,1,90.95,25-50%,0.9513598326359833
5231-FIQPA,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,810.45,0,813.85,19.76707317073171,1,0,1,0,24,19.76707317073171,50-75%,0.9958223259814463
6617-WLBQC,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),81.85,1810.85,0,1882.55,78.73260869565217,4,1,0,1,12,78.73260869565217,25-50%,0.9619133621948952
2599-CIPQE,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.3,7782.85,0,7760.3,109.61760563380282,8,1,0,1,24,109.61760563380282,75-100%,1.0029058154968236
6653-CBBOM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,1,70.3,70.3,2,0,1,0,1,70.3,0-25%,1.0
8774-GSBUN,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1797.1,0,1828.8,24.959722222222222,2,1,0,0,24,24.959722222222222,75-100%,0.9826662292213473
7326-RIGQZ,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,377.85,0,418.79999999999995,62.975,2,1,1,0,1,62.975,0-25%,0.902220630372493
1401-FTHFQ,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.0,445.3,0,460.0,19.360869565217392,1,1,1,1,12,19.360869565217392,25-50%,0.9680434782608696
3247-ZVOUO,Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.55,851.75,1,855.5,85.175,4,1,0,0,1,85.175,25-50%,0.9956165984804208
0254-FNMCI,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.9,7624.2,0,7912.8,105.89166666666667,8,0,1,0,24,105.89166666666667,75-100%,0.963527449196239
1848-LBZHY,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,0,352.09999999999997,50.728571428571435,3,1,1,1,1,50.728571428571435,0-25%,1.0085203067310424
6101-IMRMM,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,94.5,575.45,1,567.0,95.90833333333335,5,1,0,0,1,95.90833333333335,0-25%,1.0149029982363316
8118-TJAFG,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,906.85,0,913.5,100.76111111111112,6,1,1,0,1,100.76111111111112,0-25%,0.99272030651341
5429-LWCMV,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,1057.55,0,1069.8000000000002,88.12916666666666,5,0,1,0,1,88.12916666666666,25-50%,0.9885492615442136
7298-IZWLY,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,0,19.4,19.4,1,0,1,0,1,19.4,0-25%,1.0
9758-MFWGD,Female,1,Yes,Yes,48,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.9,1388.75,0,1435.1999999999998,28.932291666666668,2,1,0,1,12,28.932291666666668,50-75%,0.9676351727982164
3955-JBZZM,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,1641.3,0,1576.0,82.065,3,0,0,0,1,82.065,25-50%,1.0414340101522843
1268-ASBGA,Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.35,1375.15,1,1365.6,85.946875,4,1,1,1,1,85.946875,25-50%,1.0069932630345637
8943-URTMR,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.65,152.7,1,159.3,76.35,3,0,1,0,1,76.35,0-25%,0.9585687382297551
4815-TUMEQ,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.3,185.2,0,193.0,18.52,1,0,1,0,12,18.52,25-50%,0.9595854922279792
4713-LZDRV,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,195.05,1,159.2,97.525,3,0,1,0,1,97.525,0-25%,1.2251884422110555
9909-IDLEK,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.8,1826.7,0,1936.0,91.33500000000001,6,1,0,0,1,91.33500000000001,25-50%,0.943543388429752
4092-OFQZS,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,417.5,0,413.0,20.875,1,1,0,0,12,20.875,25-50%,1.0108958837772397
1561-BWHIN,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,344.5,0,376.2,18.13157894736842,1,1,0,0,12,18.13157894736842,25-50%,0.9157363104731526
4325-NFSKC,Male,1,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,1660.0,1,1721.3999999999999,87.36842105263158,5,0,1,0,1,87.36842105263158,25-50%,0.9643313581968166
9927-DSWDF,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,0,2301.2,99.1159090909091,7,1,1,0,1,99.1159090909091,25-50%,0.9475708326090737
9500-LTVBP,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,0,2801.75,81.02571428571429,4,0,0,1,1,81.02571428571429,50-75%,1.0121888105648256
7252-NTGSS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,0,45.15,45.15,2,0,0,0,1,45.15,0-25%,1.0
8149-AIQCG,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,0,2852.8500000000004,70.02179487179487,3,0,1,1,1,70.02179487179487,50-75%,0.9572357467094308
1360-JYXKQ,Female,1,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,5437.1,0,5351.4,100.68703703703704,6,1,1,0,12,100.68703703703704,50-75%,1.016014500878275
2955-PSXOE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,1,20.2,20.2,1,0,1,1,1,20.2,0-25%,1.0
7762-URZQH,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.05,6981.35,1,6999.3,105.7780303030303,7,1,1,1,24,105.7780303030303,75-100%,0.9974354578314975
0899-WZRSD,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,0,5899.599999999999,103.47232142857142,7,0,1,0,1,103.47232142857142,75-100%,0.982176757746288
3255-GRXMG,Male,0,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2,0,821.6999999999999,41.51111111111111,2,1,1,1,1,41.51111111111111,25-50%,0.9093343069246685
4828-FAZPK,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,0,1279.2,79.246875,4,1,1,1,1,79.246875,25-50%,0.9912054409005628
6094-ZIVKX,Female,0,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.45,3674.95,0,3702.6000000000004,54.04338235294117,4,0,1,1,12,54.04338235294117,75-100%,0.992532274617836
6925-BAYGL,Female,1,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1275.6,0,1330.3000000000002,24.067924528301884,2,1,0,1,24,24.067924528301884,50-75%,0.9588814553108319
3262-EIDHV,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,0,6098.400000000001,81.85972222222222,8,1,0,1,24,81.85972222222222,75-100%,0.9664666141938868
7354-OIJLX,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,0,682.65,80.51666666666667,3,0,1,0,1,80.51666666666667,0-25%,1.06152493957372
1376-HHBDV,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,1536.75,0,1464.0,51.225,3,0,1,0,1,51.225,50-75%,1.0496926229508197
6907-NZZIJ,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,3615.6,1,3569.4,100.43333333333334,6,0,1,0,1,100.43333333333334,50-75%,1.012943351823836
6133-OZILE,Female,0,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,0,633.6,33.73888888888889,3,0,1,0,1,33.73888888888889,25-50%,0.9584911616161615
4135-FRWKJ,Female,1,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.25,4154.55,0,4193.75,75.53727272727274,7,1,0,0,12,75.53727272727274,50-75%,0.9906527570789866
2911-UREFD,Female,0,Yes,No,39,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,55.9,2184.35,1,2180.1,56.008974358974356,5,1,0,0,1,56.008974358974356,50-75%,1.0019494518600065
3744-ZRRDZ,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.35,1852.85,1,1729.35,88.23095238095237,4,0,1,0,1,88.23095238095237,25-50%,1.071414115129962
5673-TIYIB,Male,0,No,No,2,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.4,77.15,1,80.8,38.575,4,0,1,1,1,38.575,0-25%,0.9548267326732675
6551-ZCOTS,Male,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,847.8,0,821.6999999999999,25.690909090909088,2,0,1,1,12,25.690909090909088,50-75%,1.031763417305586
7191-ADRGF,Male,0,Yes,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,0,2389.2,54.32840909090908,5,1,0,1,24,54.32840909090908,50-75%,1.0005231876778837
5018-LXQQG,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,0,1989.0,64.11666666666666,5,1,0,1,1,64.11666666666666,50-75%,0.9670688788335847
6892-BOGQE,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,1493.2,0,1483.8999999999999,21.03098591549296,1,1,1,1,24,21.03098591549296,75-100%,1.0062672686838736
1602-IJQQE,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,338.1,1,301.4,84.525,3,0,0,0,1,84.525,0-25%,1.121765096217651
4628-WQCQQ,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.15,3030.6,1,2980.25,86.58857142857143,4,1,1,0,12,86.58857142857143,50-75%,1.0168945558258535
1746-TGTWV,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,0,75.35,75.35,3,1,0,1,1,75.35,0-25%,1.0
5995-SNNEW,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,0,2402.35,94.99347826086957,7,1,1,0,1,94.99347826086957,25-50%,0.9094636501758695
8050-WYBND,Female,0,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,0,1087.9,46.88181818181818,4,1,1,1,12,46.88181818181818,25-50%,0.9480650795109845
2821-WARNZ,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,921.3,0,953.05,18.802040816326528,1,1,0,1,12,18.802040816326528,50-75%,0.966685903153035
4879-GZLFH,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,0,3870.3,92.27142857142857,5,1,1,0,1,92.27142857142857,50-75%,1.0013177273079605
1644-IRKSF,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,3124.5,1,3095.4,94.68181818181819,5,1,1,0,12,94.68181818181819,50-75%,1.0094010467144796
8314-HTWVE,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,0,138.95000000000002,20.592857142857145,1,1,0,0,24,20.592857142857145,0-25%,1.037423533645196
9402-ROUMJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,6689.0,0,6716.75,99.83582089552239,7,1,1,1,12,99.83582089552239,75-100%,0.9958685376111959
2507-QZPQS,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.7,1451.1,0,1435.5,96.74,6,0,0,0,1,96.74,25-50%,1.0108672936259142
7159-NOKYQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,0,6241.05,95.04776119402985,6,1,1,0,24,95.04776119402985,75-100%,1.0203731743857203
5707-ZMDJP,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,3729.6,0,3694.1000000000004,70.36981132075472,6,1,1,0,24,70.36981132075472,50-75%,1.0096099185187188
8779-YIQQA,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,0,415.8,16.67142857142857,1,1,0,0,12,16.67142857142857,25-50%,0.8419913419913421
7136-IHZJA,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.35,2847.2,0,2854.0,71.17999999999999,6,1,1,0,1,71.17999999999999,50-75%,0.9976173791170286
8966-OIQHG,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,452.35,0,456.5,20.561363636363637,1,1,0,1,12,20.561363636363637,25-50%,0.990909090909091
7074-STDCN,Male,0,No,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.6,1494.5,0,1583.4,38.32051282051282,3,0,1,0,1,38.32051282051282,50-75%,0.9438549955791334
3705-PSNGL,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,930.45,1,917.9999999999999,20.67666666666667,1,0,1,0,12,20.67666666666667,50-75%,1.0135620915032681
8739-QOTTN,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,41.85,0,40.7,20.925,1,1,0,0,1,20.925,0-25%,1.0282555282555281
1399-OUPJN,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1272.05,0,1125.75,22.316666666666666,1,1,0,1,24,22.316666666666666,75-100%,1.1299578059071729
0277-BKSQP,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,0,435.2,59.3875,3,1,1,0,1,59.3875,0-25%,1.0916819852941178
6502-HCJTI,Male,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.7,673.1,1,662.9,96.15714285714286,6,1,1,1,1,96.15714285714286,0-25%,1.0153869361894705
2606-RMDHZ,Male,0,No,No,6,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,1,183.0,34.78333333333333,2,0,1,1,1,34.78333333333333,0-25%,1.1404371584699453
5774-XZTQC,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,150.75,0,143.15,21.535714285714285,1,1,0,0,1,21.535714285714285,0-25%,1.053091163115613
2676-SSLTO,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15,3199.0,0,3241.3500000000004,65.28571428571429,5,0,1,1,24,65.28571428571429,50-75%,0.9869344563222113
6266-QHOJZ,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.85,5844.65,0,5840.25,89.9176923076923,6,0,1,0,12,89.9176923076923,75-100%,1.000753392406147
7269-JISCY,Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.05,2462.6,0,2477.75,44.77454545454545,2,0,0,1,12,44.77454545454545,50-75%,0.9938855816769246
0363-SVHYR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,0,6166.349999999999,88.22253521126761,9,1,0,1,24,88.22253521126761,75-100%,1.0158035142345148
8547-NSBBO,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.75,3403.4,0,3386.25,97.24000000000001,7,0,1,0,1,97.24000000000001,50-75%,1.0050645994832041
8258-GSTJK,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.0,237.75,1,231.0,79.25,3,0,1,0,1,79.25,0-25%,1.0292207792207793
6861-OKBCE,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.1,221.35,1,221.10000000000002,20.12272727272727,1,1,0,1,1,20.12272727272727,25-50%,1.001130710085934
9940-RHLFB,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.3,75.3,1,75.3,75.3,3,0,0,0,1,75.3,0-25%,1.0
6591-QGOYB,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,0,1813.0500000000002,98.35882352941177,8,0,1,1,1,98.35882352941177,25-50%,0.9222580734122058
9070-BCKQP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,0,7930.8,109.46111111111111,8,1,1,1,24,109.46111111111111,75-100%,0.9937459020527563
6421-SZVEM,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,0,2319.7999999999997,82.88571428571429,4,1,1,1,12,82.88571428571429,25-50%,1.0004310716441074
1328-EUZHC,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,370.5,0,361.8,20.583333333333332,1,1,0,0,24,20.583333333333332,25-50%,1.0240464344941957
2995-UPRYS,Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,1,3968.0,101.55499999999999,6,1,1,1,12,101.55499999999999,50-75%,1.0237399193548387
8878-RYUKI,Female,0,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,3043.7,0,3091.4,58.5326923076923,4,0,1,0,1,58.5326923076923,50-75%,0.9845700976903667
9633-DENPU,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,0,2754.2000000000003,57.94468085106383,4,1,1,1,1,57.94468085106383,50-75%,0.9888170793696899
7811-JIVPF,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),49.7,1081.25,0,1143.1000000000001,47.01086956521739,3,0,0,1,1,47.01086956521739,25-50%,0.9458927477910943
7113-HIPFI,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.85,4097.05,0,4346.099999999999,62.07651515151515,6,1,0,0,24,62.07651515151515,75-100%,0.9426957502128347
8541-QVFKM,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,0,588.0,79.025,3,0,1,0,1,79.025,0-25%,1.075170068027211
6686-YPGHK,Male,1,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.5,4042.3,1,4018.5,86.00638297872341,4,0,0,0,1,86.00638297872341,50-75%,1.0059226079382855
1383-EZRWL,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,164.85,1,140.35,23.55,1,0,0,0,1,23.55,0-25%,1.174563591022444
9258-CNWAC,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.65,8166.8,0,8069.150000000001,115.02535211267606,9,1,0,1,24,115.02535211267606,75-100%,1.012101646393982
5371-VYLSX,Female,1,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.4,4113.7,0,4170.0,82.274,5,0,1,0,1,82.274,50-75%,0.9864988009592326
6374-AFWOX,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.65,3047.15,0,3019.9,66.24239130434783,6,1,0,0,24,66.24239130434783,50-75%,1.009023477598596
4759-TRPLW,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,70.4,1,70.4,70.4,2,0,0,0,1,70.4,0-25%,1.0
5317-FLPJF,Female,0,No,No,66,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.35,4193.4,0,4049.1,63.53636363636363,6,0,1,1,24,63.53636363636363,75-100%,1.0356375490849818
7621-VPNET,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,0,3607.8,88.80357142857143,5,1,1,1,1,88.80357142857143,50-75%,1.0338017628471645
6034-YMTOB,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.65,399.45,0,378.25,79.89,3,0,1,0,1,79.89,0-25%,1.0560475875743556
